Source;Target;Type;Id;Label;Weight
16364.0;16445.0;Undirected;741263;;4
16364.0;16763.0;Undirected;741264;;4
16445.0;16763.0;Undirected;741296;;4
16445.0;17234.0;Undirected;741297;;2
16445.0;17636.0;Undirected;741298;;2
16445.0;17871.0;Undirected;741299;;2
16763.0;17234.0;Undirected;741329;;2
16763.0;17636.0;Undirected;741330;;2
16763.0;17871.0;Undirected;741331;;2
12390.0;15000.0;Undirected;741433;;2
12390.0;15837.0;Undirected;741435;;2
12390.0;16674.0;Undirected;741436;;2
12390.0;18014.0;Undirected;741438;;2
12390.0;18033.0;Undirected;741439;;2
12478.0;12838.0;Undirected;741442;;12
12478.0;15837.0;Undirected;741447;;4
12478.0;16674.0;Undirected;741448;;4
12478.0;17321.0;Undirected;741449;;6
12491.0;12838.0;Undirected;741454;;8
12491.0;13529.0;Undirected;741455;;8
12491.0;15000.0;Undirected;741457;;12
12491.0;15837.0;Undirected;741459;;4
12491.0;16674.0;Undirected;741460;;2
12491.0;17321.0;Undirected;741461;;4
12491.0;18014.0;Undirected;741462;;4
12838.0;13529.0;Undirected;741467;;8
12838.0;13780.0;Undirected;741468;;10
12838.0;15000.0;Undirected;741469;;10
12838.0;15837.0;Undirected;741471;;8
12838.0;17321.0;Undirected;741473;;12
12838.0;18014.0;Undirected;741474;;6
12838.0;18033.0;Undirected;741475;;6
13529.0;15000.0;Undirected;741481;;14
13529.0;15573.0;Undirected;741482;;4
13529.0;15837.0;Undirected;741483;;4
13529.0;16674.0;Undirected;741484;;6
13529.0;17321.0;Undirected;741485;;6
13529.0;18014.0;Undirected;741486;;6
13529.0;18033.0;Undirected;741487;;8
13780.0;15000.0;Undirected;741493;;10
13780.0;15573.0;Undirected;741494;;8
13780.0;15837.0;Undirected;741495;;6
13780.0;16674.0;Undirected;741496;;8
13780.0;17321.0;Undirected;741497;;16
13780.0;18014.0;Undirected;741498;;4
13780.0;18033.0;Undirected;741499;;8
15000.0;15573.0;Undirected;741506;;4
15000.0;17321.0;Undirected;741509;;8
15000.0;18014.0;Undirected;741510;;4
15000.0;18033.0;Undirected;741511;;6
15573.0;15837.0;Undirected;741519;;4
15837.0;16674.0;Undirected;741532;;6
15837.0;17321.0;Undirected;741533;;6
15837.0;18014.0;Undirected;741534;;4
15837.0;18033.0;Undirected;741535;;6
16674.0;18014.0;Undirected;741546;;4
16674.0;18033.0;Undirected;741547;;2
17321.0;18014.0;Undirected;741558;;6
17321.0;18033.0;Undirected;741559;;6
18014.0;18033.0;Undirected;741571;;8
12390.0;12750.0;Undirected;741584;;2
12390.0;15639.0;Undirected;741587;;2
12390.0;16030.0;Undirected;741588;;2
12750.0;13385.0;Undirected;741590;;2
12750.0;15639.0;Undirected;741592;;6
12750.0;16030.0;Undirected;741593;;2
13385.0;14762.0;Undirected;741596;;4
13385.0;15639.0;Undirected;741597;;4
13385.0;16030.0;Undirected;741598;;2
14762.0;15639.0;Undirected;741602;;8
14762.0;16030.0;Undirected;741603;;4
15639.0;16030.0;Undirected;741608;;2
12391.0;13218.0;Undirected;741614;;4
12391.0;13259.0;Undirected;741615;;22
12391.0;15006.0;Undirected;741616;;16
12391.0;16595.0;Undirected;741618;;10
12391.0;17221.0;Undirected;741619;;6
12391.0;17660.0;Undirected;741620;;6
12391.0;17908.0;Undirected;741621;;2
12391.0;17964.0;Undirected;741622;;6
12391.0;18013.0;Undirected;741623;;8
12391.0;18015.0;Undirected;741624;;6
13218.0;13259.0;Undirected;741626;;2
13218.0;15006.0;Undirected;741627;;2
13218.0;15850.0;Undirected;741628;;2
13218.0;16595.0;Undirected;741629;;2
13218.0;17221.0;Undirected;741630;;2
13218.0;17660.0;Undirected;741631;;2
13218.0;17908.0;Undirected;741632;;2
13218.0;17964.0;Undirected;741633;;2
13218.0;18013.0;Undirected;741634;;2
13218.0;18015.0;Undirected;741635;;2
13259.0;15006.0;Undirected;741638;;10
13259.0;15850.0;Undirected;741639;;4
13259.0;16595.0;Undirected;741640;;14
13259.0;17221.0;Undirected;741641;;6
13259.0;17660.0;Undirected;741642;;4
13259.0;17964.0;Undirected;741644;;10
13259.0;18013.0;Undirected;741645;;2
13259.0;18015.0;Undirected;741646;;4
15006.0;17221.0;Undirected;741652;;12
15006.0;17660.0;Undirected;741653;;6
15006.0;17964.0;Undirected;741655;;4
15850.0;17221.0;Undirected;741663;;2
15850.0;17660.0;Undirected;741664;;10
16595.0;17221.0;Undirected;741674;;8
16595.0;17660.0;Undirected;741675;;4
16595.0;17908.0;Undirected;741676;;4
17221.0;17660.0;Undirected;741686;;4
17221.0;17908.0;Undirected;741687;;2
17221.0;17964.0;Undirected;741688;;14
17221.0;18013.0;Undirected;741689;;4
17221.0;18015.0;Undirected;741690;;2
17660.0;17908.0;Undirected;741698;;6
17660.0;17964.0;Undirected;741699;;4
17660.0;18013.0;Undirected;741700;;4
17660.0;18015.0;Undirected;741701;;8
17908.0;17964.0;Undirected;741710;;6
17908.0;18013.0;Undirected;741711;;4
17908.0;18015.0;Undirected;741712;;2
17964.0;18013.0;Undirected;741722;;8
17964.0;18015.0;Undirected;741723;;6
12391.0;12447.0;Undirected;741746;;4
12391.0;12519.0;Undirected;741747;;4
12391.0;12648.0;Undirected;741748;;8
12391.0;12703.0;Undirected;741749;;8
12391.0;13243.0;Undirected;741750;;8
12391.0;14670.0;Undirected;741751;;16
12391.0;15556.0;Undirected;741754;;12
12391.0;15700.0;Undirected;741755;;20
12391.0;17166.0;Undirected;741757;;6
12391.0;17252.0;Undirected;741758;;2
12391.0;17708.0;Undirected;741759;;12
12391.0;17911.0;Undirected;741760;;10
12447.0;12648.0;Undirected;741763;;10
12447.0;14670.0;Undirected;741766;;8
12447.0;15006.0;Undirected;741767;;4
12447.0;15556.0;Undirected;741769;;4
12447.0;15700.0;Undirected;741770;;10
12447.0;15714.0;Undirected;741771;;4
12447.0;17166.0;Undirected;741772;;10
12447.0;17708.0;Undirected;741774;;4
12447.0;17911.0;Undirected;741775;;8
12519.0;12648.0;Undirected;741778;;4
12519.0;12703.0;Undirected;741779;;2
12519.0;15006.0;Undirected;741782;;6
12519.0;15556.0;Undirected;741784;;4
12519.0;15714.0;Undirected;741786;;2
12519.0;17166.0;Undirected;741787;;4
12519.0;17252.0;Undirected;741788;;2
12519.0;17708.0;Undirected;741789;;4
12519.0;17911.0;Undirected;741790;;6
12648.0;12703.0;Undirected;741794;;10
12648.0;14670.0;Undirected;741796;;14
12648.0;15006.0;Undirected;741797;;6
12648.0;15556.0;Undirected;741799;;8
12648.0;15700.0;Undirected;741800;;20
12648.0;15714.0;Undirected;741801;;8
12648.0;17166.0;Undirected;741802;;10
12648.0;17252.0;Undirected;741803;;2
12648.0;17708.0;Undirected;741804;;8
12703.0;14670.0;Undirected;741811;;6
12703.0;15006.0;Undirected;741812;;6
12703.0;15012.0;Undirected;741813;;4
12703.0;15556.0;Undirected;741814;;10
12703.0;15700.0;Undirected;741815;;10
12703.0;15714.0;Undirected;741816;;8
12703.0;17166.0;Undirected;741817;;4
12703.0;17252.0;Undirected;741818;;6
12703.0;17708.0;Undirected;741819;;6
12703.0;17911.0;Undirected;741820;;6
13243.0;14670.0;Undirected;741826;;12
13243.0;15006.0;Undirected;741827;;8
13243.0;15556.0;Undirected;741829;;10
13243.0;15714.0;Undirected;741831;;10
13243.0;17166.0;Undirected;741832;;4
13243.0;17252.0;Undirected;741833;;10
13243.0;17708.0;Undirected;741834;;8
14670.0;15556.0;Undirected;741844;;12
14670.0;15700.0;Undirected;741845;;16
14670.0;15714.0;Undirected;741846;;8
14670.0;17166.0;Undirected;741847;;6
14670.0;17252.0;Undirected;741848;;6
14670.0;17708.0;Undirected;741849;;8
14670.0;17911.0;Undirected;741850;;8
15006.0;15012.0;Undirected;741858;;10
15006.0;15556.0;Undirected;741859;;8
15006.0;15700.0;Undirected;741860;;14
15006.0;15714.0;Undirected;741861;;4
15006.0;17166.0;Undirected;741862;;4
15006.0;17708.0;Undirected;741864;;6
15006.0;17911.0;Undirected;741865;;6
15012.0;15556.0;Undirected;741874;;10
15012.0;15700.0;Undirected;741875;;10
15012.0;17166.0;Undirected;741877;;6
15012.0;17252.0;Undirected;741878;;6
15556.0;15700.0;Undirected;741890;;8
15556.0;15714.0;Undirected;741891;;8
15556.0;17166.0;Undirected;741892;;4
15556.0;17252.0;Undirected;741893;;8
15556.0;17708.0;Undirected;741894;;10
15556.0;17911.0;Undirected;741895;;6
15700.0;15714.0;Undirected;741906;;10
15700.0;17166.0;Undirected;741907;;10
15700.0;17252.0;Undirected;741908;;12
15700.0;17708.0;Undirected;741909;;14
15700.0;17911.0;Undirected;741910;;12
15714.0;17166.0;Undirected;741922;;4
15714.0;17252.0;Undirected;741923;;2
15714.0;17708.0;Undirected;741924;;6
15714.0;17911.0;Undirected;741925;;10
17166.0;17252.0;Undirected;741938;;2
17166.0;17708.0;Undirected;741939;;16
17166.0;17911.0;Undirected;741940;;8
17252.0;17911.0;Undirected;741955;;2
17708.0;17911.0;Undirected;741970;;6
12391.0;12582.0;Undirected;741986;;10
12391.0;12838.0;Undirected;741989;;12
12391.0;13151.0;Undirected;741990;;8
12391.0;14830.0;Undirected;741993;;4
12391.0;17035.0;Undirected;741998;;4
12582.0;12648.0;Undirected;742002;;16
12582.0;12703.0;Undirected;742003;;8
12582.0;12838.0;Undirected;742004;;10
12582.0;13151.0;Undirected;742005;;4
12582.0;13243.0;Undirected;742006;;6
12582.0;14670.0;Undirected;742007;;10
12582.0;14830.0;Undirected;742008;;4
12582.0;15006.0;Undirected;742009;;4
12582.0;15556.0;Undirected;742010;;6
12582.0;15700.0;Undirected;742011;;24
12582.0;15714.0;Undirected;742012;;4
12582.0;17035.0;Undirected;742013;;12
12582.0;17708.0;Undirected;742014;;8
12582.0;17911.0;Undirected;742015;;6
12648.0;13151.0;Undirected;742020;;4
12648.0;14830.0;Undirected;742023;;6
12648.0;17035.0;Undirected;742028;;12
12703.0;12838.0;Undirected;742034;;6
12703.0;13151.0;Undirected;742035;;4
12703.0;14830.0;Undirected;742038;;4
12703.0;17035.0;Undirected;742043;;8
12838.0;13151.0;Undirected;742050;;4
12838.0;14670.0;Undirected;742052;;14
12838.0;14830.0;Undirected;742053;;8
12838.0;15006.0;Undirected;742054;;12
12838.0;15556.0;Undirected;742055;;6
12838.0;15700.0;Undirected;742056;;14
12838.0;17035.0;Undirected;742058;;10
12838.0;17708.0;Undirected;742059;;4
13151.0;13243.0;Undirected;742066;;4
13151.0;14830.0;Undirected;742068;;2
13151.0;15006.0;Undirected;742069;;4
13151.0;15556.0;Undirected;742070;;6
13151.0;15714.0;Undirected;742072;;10
13151.0;17035.0;Undirected;742073;;4
13151.0;17708.0;Undirected;742074;;8
13243.0;14830.0;Undirected;742083;;2
13243.0;17035.0;Undirected;742088;;8
14670.0;14830.0;Undirected;742098;;8
14670.0;17035.0;Undirected;742103;;6
14830.0;15556.0;Undirected;742115;;4
14830.0;15700.0;Undirected;742116;;8
14830.0;15714.0;Undirected;742117;;4
14830.0;17035.0;Undirected;742118;;4
14830.0;17708.0;Undirected;742119;;6
14830.0;17911.0;Undirected;742120;;4
15006.0;17035.0;Undirected;742133;;4
15556.0;17035.0;Undirected;742148;;6
15700.0;17035.0;Undirected;742163;;18
15714.0;17035.0;Undirected;742178;;6
17035.0;17708.0;Undirected;742194;;6
17035.0;17911.0;Undirected;742195;;6
12391.0;12866.0;Undirected;742232;;2
12391.0;13116.0;Undirected;742233;;2
12391.0;15883.0;Undirected;742242;;2
12391.0;16204.0;Undirected;742243;;4
12391.0;17119.0;Undirected;742245;;2
12391.0;17431.0;Undirected;742248;;4
12391.0;17456.0;Undirected;742249;;2
12391.0;18001.0;Undirected;742252;;8
12446.0;12447.0;Undirected;742254;;6
12446.0;12519.0;Undirected;742255;;2
12446.0;12582.0;Undirected;742256;;12
12446.0;12648.0;Undirected;742257;;10
12446.0;12838.0;Undirected;742258;;6
12446.0;12866.0;Undirected;742259;;8
12446.0;13116.0;Undirected;742260;;8
12446.0;13243.0;Undirected;742261;;6
12446.0;14670.0;Undirected;742262;;10
12446.0;15012.0;Undirected;742265;;4
12446.0;15556.0;Undirected;742267;;6
12446.0;15883.0;Undirected;742269;;2
12446.0;16204.0;Undirected;742270;;4
12446.0;17035.0;Undirected;742271;;6
12446.0;17119.0;Undirected;742272;;2
12446.0;17166.0;Undirected;742273;;8
12446.0;17221.0;Undirected;742274;;6
12446.0;17431.0;Undirected;742275;;2
12446.0;17456.0;Undirected;742276;;6
12446.0;17708.0;Undirected;742277;;8
12446.0;17911.0;Undirected;742278;;6
12446.0;18001.0;Undirected;742279;;12
12447.0;12582.0;Undirected;742283;;6
12447.0;13116.0;Undirected;742287;;6
12447.0;14998.0;Undirected;742290;;6
12447.0;15256.0;Undirected;742293;;4
12447.0;15883.0;Undirected;742296;;4
12447.0;16204.0;Undirected;742297;;6
12447.0;17035.0;Undirected;742298;;6
12447.0;17119.0;Undirected;742299;;2
12447.0;17221.0;Undirected;742301;;4
12447.0;17431.0;Undirected;742302;;4
12447.0;17456.0;Undirected;742303;;6
12447.0;18001.0;Undirected;742306;;4
12519.0;12582.0;Undirected;742310;;2
12519.0;12838.0;Undirected;742312;;4
12519.0;12866.0;Undirected;742313;;2
12519.0;13116.0;Undirected;742314;;2
12519.0;14998.0;Undirected;742317;;2
12519.0;15256.0;Undirected;742320;;2
12519.0;15883.0;Undirected;742323;;2
12519.0;16204.0;Undirected;742324;;4
12519.0;17035.0;Undirected;742325;;2
12519.0;17221.0;Undirected;742328;;2
12519.0;17431.0;Undirected;742329;;2
12519.0;17456.0;Undirected;742330;;2
12519.0;18001.0;Undirected;742333;;2
12582.0;12866.0;Undirected;742340;;8
12582.0;13116.0;Undirected;742341;;6
12582.0;14998.0;Undirected;742344;;4
12582.0;15012.0;Undirected;742346;;4
12582.0;15256.0;Undirected;742347;;4
12582.0;15883.0;Undirected;742350;;2
12582.0;16204.0;Undirected;742351;;2
12582.0;17119.0;Undirected;742353;;2
12582.0;17166.0;Undirected;742354;;6
12582.0;17221.0;Undirected;742355;;4
12582.0;17431.0;Undirected;742356;;2
12582.0;17456.0;Undirected;742357;;6
12582.0;18001.0;Undirected;742360;;6
12648.0;12866.0;Undirected;742367;;6
12648.0;13116.0;Undirected;742368;;6
12648.0;14998.0;Undirected;742371;;2
12648.0;15256.0;Undirected;742374;;4
12648.0;15883.0;Undirected;742377;;2
12648.0;16204.0;Undirected;742378;;2
12648.0;17119.0;Undirected;742380;;2
12648.0;17221.0;Undirected;742382;;4
12648.0;17431.0;Undirected;742383;;4
12648.0;17456.0;Undirected;742384;;6
12648.0;18001.0;Undirected;742387;;4
12838.0;12866.0;Undirected;742394;;6
12838.0;13116.0;Undirected;742395;;4
12838.0;15256.0;Undirected;742401;;4
12838.0;15883.0;Undirected;742404;;6
12838.0;16204.0;Undirected;742405;;2
12838.0;17119.0;Undirected;742407;;4
12838.0;17166.0;Undirected;742408;;4
12838.0;17221.0;Undirected;742409;;14
12838.0;17431.0;Undirected;742410;;2
12838.0;17456.0;Undirected;742411;;6
12866.0;13116.0;Undirected;742422;;6
12866.0;13243.0;Undirected;742423;;2
12866.0;14670.0;Undirected;742424;;4
12866.0;14998.0;Undirected;742425;;4
12866.0;15006.0;Undirected;742426;;2
12866.0;15012.0;Undirected;742427;;4
12866.0;15256.0;Undirected;742428;;4
12866.0;15556.0;Undirected;742429;;6
12866.0;15700.0;Undirected;742430;;10
12866.0;15883.0;Undirected;742431;;2
12866.0;16204.0;Undirected;742432;;2
12866.0;17035.0;Undirected;742433;;6
12866.0;17119.0;Undirected;742434;;2
12866.0;17166.0;Undirected;742435;;6
12866.0;17221.0;Undirected;742436;;4
12866.0;17431.0;Undirected;742437;;4
12866.0;17456.0;Undirected;742438;;6
12866.0;17708.0;Undirected;742439;;6
12866.0;18001.0;Undirected;742441;;6
13116.0;13243.0;Undirected;742450;;2
13116.0;14670.0;Undirected;742451;;2
13116.0;14998.0;Undirected;742452;;4
13116.0;15006.0;Undirected;742453;;2
13116.0;15012.0;Undirected;742454;;4
13116.0;15256.0;Undirected;742455;;4
13116.0;15556.0;Undirected;742456;;2
13116.0;15700.0;Undirected;742457;;10
13116.0;15883.0;Undirected;742458;;6
13116.0;16204.0;Undirected;742459;;2
13116.0;17035.0;Undirected;742460;;6
13116.0;17119.0;Undirected;742461;;2
13116.0;17166.0;Undirected;742462;;6
13116.0;17221.0;Undirected;742463;;4
13116.0;17431.0;Undirected;742464;;2
13116.0;17456.0;Undirected;742465;;6
13116.0;17708.0;Undirected;742466;;4
13116.0;17911.0;Undirected;742467;;4
13116.0;18001.0;Undirected;742468;;6
13243.0;14998.0;Undirected;742479;;8
13243.0;15256.0;Undirected;742482;;2
13243.0;15883.0;Undirected;742485;;2
13243.0;16204.0;Undirected;742486;;2
13243.0;17119.0;Undirected;742488;;2
13243.0;17221.0;Undirected;742490;;8
13243.0;17431.0;Undirected;742491;;4
13243.0;17456.0;Undirected;742492;;2
13243.0;18001.0;Undirected;742495;;8
14670.0;14998.0;Undirected;742506;;6
14670.0;15256.0;Undirected;742509;;2
14670.0;15883.0;Undirected;742512;;2
14670.0;16204.0;Undirected;742513;;2
14670.0;17119.0;Undirected;742515;;2
14670.0;17221.0;Undirected;742517;;6
14670.0;17431.0;Undirected;742518;;6
14670.0;17456.0;Undirected;742519;;2
14998.0;15006.0;Undirected;742534;;4
14998.0;15556.0;Undirected;742537;;4
14998.0;15700.0;Undirected;742538;;4
14998.0;15883.0;Undirected;742539;;4
14998.0;16204.0;Undirected;742540;;2
14998.0;17035.0;Undirected;742541;;2
14998.0;17119.0;Undirected;742542;;2
14998.0;17166.0;Undirected;742543;;2
14998.0;17431.0;Undirected;742545;;4
14998.0;17456.0;Undirected;742546;;4
14998.0;17708.0;Undirected;742547;;2
14998.0;17911.0;Undirected;742548;;2
15006.0;15256.0;Undirected;742563;;2
15006.0;15883.0;Undirected;742566;;10
15006.0;16204.0;Undirected;742567;;6
15006.0;17119.0;Undirected;742569;;2
15006.0;17431.0;Undirected;742572;;6
15006.0;17456.0;Undirected;742573;;2
15006.0;18001.0;Undirected;742576;;6
15012.0;15256.0;Undirected;742590;;2
15012.0;15883.0;Undirected;742593;;6
15012.0;16204.0;Undirected;742594;;6
15012.0;17119.0;Undirected;742596;;6
15012.0;17221.0;Undirected;742598;;16
15012.0;17456.0;Undirected;742600;;2
15256.0;15556.0;Undirected;742618;;2
15256.0;15700.0;Undirected;742619;;4
15256.0;15883.0;Undirected;742620;;2
15256.0;16204.0;Undirected;742621;;2
15256.0;17035.0;Undirected;742622;;4
15256.0;17119.0;Undirected;742623;;2
15256.0;17166.0;Undirected;742624;;4
15256.0;17221.0;Undirected;742625;;2
15256.0;17431.0;Undirected;742626;;2
15256.0;17456.0;Undirected;742627;;4
15256.0;17708.0;Undirected;742628;;2
15256.0;17911.0;Undirected;742629;;2
15256.0;18001.0;Undirected;742630;;2
15556.0;15883.0;Undirected;742647;;2
15556.0;16204.0;Undirected;742648;;6
15556.0;17119.0;Undirected;742650;;2
15556.0;17221.0;Undirected;742652;;4
15556.0;17431.0;Undirected;742653;;4
15556.0;17456.0;Undirected;742654;;2
15556.0;18001.0;Undirected;742657;;2
15700.0;17221.0;Undirected;742679;;10
15700.0;18001.0;Undirected;742684;;8
15883.0;16204.0;Undirected;742702;;8
15883.0;17035.0;Undirected;742703;;2
15883.0;17119.0;Undirected;742704;;4
15883.0;17166.0;Undirected;742705;;2
15883.0;17221.0;Undirected;742706;;4
15883.0;17431.0;Undirected;742707;;6
15883.0;17708.0;Undirected;742709;;2
15883.0;17911.0;Undirected;742710;;8
15883.0;18001.0;Undirected;742711;;4
16204.0;17035.0;Undirected;742730;;4
16204.0;17119.0;Undirected;742731;;6
16204.0;17166.0;Undirected;742732;;6
16204.0;17221.0;Undirected;742733;;4
16204.0;17456.0;Undirected;742735;;2
16204.0;17708.0;Undirected;742736;;8
16204.0;17911.0;Undirected;742737;;2
16204.0;18001.0;Undirected;742738;;2
17035.0;17119.0;Undirected;742758;;2
17035.0;17166.0;Undirected;742759;;6
17035.0;17221.0;Undirected;742760;;4
17035.0;17431.0;Undirected;742761;;2
17035.0;17456.0;Undirected;742762;;6
17035.0;18001.0;Undirected;742765;;4
17119.0;17166.0;Undirected;742786;;2
17119.0;17221.0;Undirected;742787;;4
17119.0;17431.0;Undirected;742788;;2
17119.0;17456.0;Undirected;742789;;4
17119.0;17708.0;Undirected;742790;;2
17119.0;17911.0;Undirected;742791;;2
17119.0;18001.0;Undirected;742792;;6
17166.0;17221.0;Undirected;742814;;4
17166.0;17431.0;Undirected;742815;;2
17166.0;17456.0;Undirected;742816;;6
17166.0;18001.0;Undirected;742819;;4
17221.0;17431.0;Undirected;742842;;2
17221.0;17456.0;Undirected;742843;;8
17221.0;17708.0;Undirected;742844;;4
17221.0;17911.0;Undirected;742845;;12
17221.0;18001.0;Undirected;742846;;10
17431.0;17456.0;Undirected;742870;;2
17431.0;17708.0;Undirected;742871;;2
17431.0;17911.0;Undirected;742872;;2
17431.0;18001.0;Undirected;742873;;4
17456.0;17708.0;Undirected;742898;;2
17456.0;17911.0;Undirected;742899;;4
17456.0;18001.0;Undirected;742900;;4
17708.0;18001.0;Undirected;742927;;4
17911.0;18001.0;Undirected;742954;;12
12391.0;14968.0;Undirected;742989;;8
12391.0;15528.0;Undirected;742991;;2
12391.0;16526.0;Undirected;742996;;4
12391.0;18205.0;Undirected;742998;;2
12446.0;12703.0;Undirected;743002;;4
12446.0;13151.0;Undirected;743003;;10
12446.0;15528.0;Undirected;743008;;2
12446.0;15714.0;Undirected;743011;;2
12446.0;15866.0;Undirected;743012;;4
12446.0;16526.0;Undirected;743013;;4
12582.0;14968.0;Undirected;743023;;2
12582.0;15528.0;Undirected;743025;;2
12582.0;15866.0;Undirected;743029;;4
12582.0;16526.0;Undirected;743030;;6
12582.0;18205.0;Undirected;743032;;6
12648.0;14968.0;Undirected;743040;;2
12648.0;15528.0;Undirected;743042;;2
12648.0;15866.0;Undirected;743046;;2
12648.0;18205.0;Undirected;743049;;4
12703.0;14968.0;Undirected;743057;;2
12703.0;15528.0;Undirected;743059;;4
12703.0;15866.0;Undirected;743063;;2
12703.0;16526.0;Undirected;743064;;2
12703.0;18205.0;Undirected;743066;;2
13151.0;14968.0;Undirected;743074;;2
13151.0;15012.0;Undirected;743075;;2
13151.0;15528.0;Undirected;743076;;4
13151.0;15866.0;Undirected;743080;;4
13151.0;16526.0;Undirected;743081;;4
13151.0;18205.0;Undirected;743083;;2
13243.0;14968.0;Undirected;743091;;2
13243.0;15866.0;Undirected;743097;;4
13243.0;18205.0;Undirected;743100;;2
14670.0;14968.0;Undirected;743108;;2
14670.0;15528.0;Undirected;743110;;6
14670.0;15866.0;Undirected;743114;;4
14670.0;16526.0;Undirected;743115;;4
14670.0;18205.0;Undirected;743117;;6
14968.0;15012.0;Undirected;743126;;8
14968.0;15528.0;Undirected;743127;;2
14968.0;15556.0;Undirected;743128;;2
14968.0;15714.0;Undirected;743130;;6
14968.0;15866.0;Undirected;743131;;4
14968.0;16526.0;Undirected;743132;;2
14968.0;17708.0;Undirected;743133;;2
14968.0;18205.0;Undirected;743134;;4
15012.0;15528.0;Undirected;743144;;2
15012.0;15866.0;Undirected;743148;;6
15012.0;18205.0;Undirected;743151;;4
15528.0;15556.0;Undirected;743162;;6
15528.0;15700.0;Undirected;743163;;2
15528.0;15714.0;Undirected;743164;;4
15528.0;15866.0;Undirected;743165;;2
15528.0;16526.0;Undirected;743166;;2
15528.0;17708.0;Undirected;743167;;2
15528.0;18205.0;Undirected;743168;;2
15556.0;15866.0;Undirected;743182;;4
15556.0;16526.0;Undirected;743183;;2
15556.0;18205.0;Undirected;743185;;4
15700.0;15866.0;Undirected;743199;;6
15700.0;16526.0;Undirected;743200;;6
15700.0;18205.0;Undirected;743202;;6
15714.0;15866.0;Undirected;743216;;4
15714.0;16526.0;Undirected;743217;;2
15714.0;18205.0;Undirected;743219;;4
15866.0;16526.0;Undirected;743234;;2
15866.0;17708.0;Undirected;743235;;8
15866.0;18205.0;Undirected;743236;;2
16526.0;17708.0;Undirected;743252;;2
16526.0;18205.0;Undirected;743253;;4
17708.0;18205.0;Undirected;743270;;2
12391.0;13565.0;Undirected;743292;;2
12391.0;13669.0;Undirected;743293;;2
12391.0;14087.0;Undirected;743295;;8
12391.0;14457.0;Undirected;743296;;2
12391.0;14789.0;Undirected;743298;;2
12391.0;14801.0;Undirected;743299;;8
12391.0;14840.0;Undirected;743300;;4
12391.0;14957.0;Undirected;743301;;2
12391.0;15068.0;Undirected;743303;;26
12391.0;15333.0;Undirected;743306;;14
12391.0;15573.0;Undirected;743308;;12
12391.0;15720.0;Undirected;743309;;24
12391.0;16339.0;Undirected;743311;;6
12391.0;16529.0;Undirected;743314;;6
12391.0;16647.0;Undirected;743315;;2
12391.0;16834.0;Undirected;743317;;2
12391.0;16895.0;Undirected;743318;;6
12391.0;17636.0;Undirected;743320;;8
12391.0;17786.0;Undirected;743321;;6
12391.0;17843.0;Undirected;743323;;4
12391.0;18110.0;Undirected;743325;;10
12544.0;13226.0;Undirected;743330;;2
12544.0;13276.0;Undirected;743331;;2
12544.0;13565.0;Undirected;743332;;6
12544.0;13669.0;Undirected;743333;;2
12544.0;14009.0;Undirected;743334;;4
12544.0;14087.0;Undirected;743335;;6
12544.0;14457.0;Undirected;743336;;2
12544.0;14753.0;Undirected;743337;;4
12544.0;14789.0;Undirected;743338;;2
12544.0;14801.0;Undirected;743339;;4
12544.0;14840.0;Undirected;743340;;2
12544.0;14957.0;Undirected;743341;;2
12544.0;15019.0;Undirected;743342;;4
12544.0;15068.0;Undirected;743343;;4
12544.0;15121.0;Undirected;743344;;4
12544.0;15148.0;Undirected;743345;;4
12544.0;15333.0;Undirected;743346;;6
12544.0;15573.0;Undirected;743348;;4
12544.0;15720.0;Undirected;743349;;4
12544.0;16339.0;Undirected;743351;;2
12544.0;16392.0;Undirected;743353;;4
12544.0;16529.0;Undirected;743354;;4
12544.0;16647.0;Undirected;743355;;2
12544.0;16788.0;Undirected;743356;;2
12544.0;16834.0;Undirected;743357;;4
12544.0;16895.0;Undirected;743358;;2
12544.0;17636.0;Undirected;743360;;2
12544.0;17786.0;Undirected;743361;;4
12544.0;17793.0;Undirected;743362;;4
12544.0;17843.0;Undirected;743363;;4
12544.0;18001.0;Undirected;743364;;6
12544.0;18110.0;Undirected;743365;;6
12544.0;18262.0;Undirected;743367;;2
13040.0;14789.0;Undirected;743378;;2
13040.0;14957.0;Undirected;743381;;2
13040.0;15068.0;Undirected;743383;;10
13040.0;15720.0;Undirected;743389;;10
13040.0;16392.0;Undirected;743393;;2
13040.0;16647.0;Undirected;743395;;2
13040.0;16895.0;Undirected;743398;;4
13040.0;17636.0;Undirected;743400;;2
13040.0;17786.0;Undirected;743401;;2
13040.0;17843.0;Undirected;743403;;4
13040.0;18110.0;Undirected;743405;;2
13040.0;18262.0;Undirected;743407;;2
13226.0;13276.0;Undirected;743411;;2
13226.0;14009.0;Undirected;743414;;4
13226.0;14789.0;Undirected;743418;;2
13226.0;14957.0;Undirected;743421;;2
13226.0;15068.0;Undirected;743423;;8
13226.0;15121.0;Undirected;743424;;4
13226.0;15573.0;Undirected;743428;;6
13226.0;15720.0;Undirected;743429;;4
13226.0;16071.0;Undirected;743430;;2
13226.0;16372.0;Undirected;743432;;2
13226.0;16392.0;Undirected;743433;;2
13226.0;16647.0;Undirected;743435;;2
13226.0;16895.0;Undirected;743438;;2
13226.0;17555.0;Undirected;743439;;2
13226.0;17636.0;Undirected;743440;;2
13226.0;17786.0;Undirected;743441;;4
