Source;Target;Type;Id;Label;Weight
21328;22911;Undirected;407354;;6
21328;22940;Undirected;407355;;10
21328;22943;Undirected;407356;;6
21328;22972;Undirected;407357;;4
21328;22974;Undirected;407358;;4
21328;22979;Undirected;407359;;4
21328;22983;Undirected;407360;;4
21328;22991;Undirected;407361;;8
21328;22992;Undirected;407362;;6
21328;23048;Undirected;407363;;4
21328;23075;Undirected;407364;;4
21328;23079;Undirected;407365;;4
21328;23080;Undirected;407366;;4
21328;23081;Undirected;407367;;4
21328;23084;Undirected;407368;;4
21328;23091;Undirected;407369;;4
21328;23100;Undirected;407370;;6
21328;23101;Undirected;407371;;4
21328;23116;Undirected;407372;;4
21328;23126;Undirected;407373;;4
21328;23128;Undirected;407374;;4
21328;23156;Undirected;407375;;4
21328;23159;Undirected;407376;;4
21328;23188;Undirected;407377;;6
21328;23192;Undirected;407378;;4
21328;23194;Undirected;407379;;4
21328;23197;Undirected;407380;;6
21328;23198;Undirected;407381;;6
21328;23201;Undirected;407382;;4
21328;23206;Undirected;407383;;6
21328;23207;Undirected;407384;;6
21328;23209;Undirected;407385;;4
21328;23240;Undirected;407386;;4
21328;23254;Undirected;407387;;4
21328;23256;Undirected;407388;;4
21328;23270;Undirected;407389;;4
21328;23275;Undirected;407390;;8
21328;23289;Undirected;407391;;4
21328;23290;Undirected;407392;;4
21328;23291;Undirected;407393;;6
21328;23292;Undirected;407394;;4
21328;23293;Undirected;407395;;4
21328;23309;Undirected;407396;;4
21328;23319;Undirected;407397;;6
21328;23320;Undirected;407398;;4
21328;23343;Undirected;407399;;6
21328;23344;Undirected;407400;;8
21328;23354;Undirected;407401;;4
21328;23356;Undirected;407402;;6
21328;23365;Undirected;407403;;4
21328;23367;Undirected;407404;;4
21328;23368;Undirected;407405;;4
21328;23380;Undirected;407406;;4
21328;23392;Undirected;407407;;4
21328;23439;Undirected;407408;;6
21328;23480;Undirected;407409;;4
21328;23490;Undirected;407410;;4
21328;23493;Undirected;407411;;8
21328;23500;Undirected;407412;;4
21328;23503;Undirected;407413;;6
21328;23504;Undirected;407414;;6
21328;23505;Undirected;407415;;6
21328;23546;Undirected;407416;;4
21328;23569;Undirected;407417;;4
21328;23571;Undirected;407418;;4
21328;35970;Undirected;407419;;4
21328;84199;Undirected;407420;;6
21328;84347;Undirected;407421;;6
21328;84991;Undirected;407422;;4
21328;85066;Undirected;407423;;4
21328;85227;Undirected;407424;;8
21328;90099;Undirected;407425;;4
21328;16258A;Undirected;407426;;4
21328;17091J;Undirected;407427;;4
21328;84279P;Undirected;407428;;4
21328;84536A;Undirected;407429;;4
21328;84596F;Undirected;407430;;4
21328;84997D;Undirected;407431;;4
21328;85034C;Undirected;407432;;4
21328;85099C;Undirected;407433;;6
21328;85099F;Undirected;407434;;4
21328;85231B;Undirected;407435;;4
21329;21485;Undirected;407458;;4
21329;21494;Undirected;407459;;4
21329;21558;Undirected;407460;;8
21329;21559;Undirected;407461;;4
21329;21561;Undirected;407462;;4
21329;21588;Undirected;407463;;4
21329;21591;Undirected;407464;;8
21329;21615;Undirected;407465;;6
21329;21616;Undirected;407466;;4
21329;21619;Undirected;407467;;4
21329;21620;Undirected;407468;;4
21329;21621;Undirected;407469;;4
21329;21713;Undirected;407470;;4
21329;21731;Undirected;407471;;4
21329;21792;Undirected;407472;;4
21329;21833;Undirected;407473;;4
21329;21890;Undirected;407474;;6
21329;21892;Undirected;407475;;4
21329;21899;Undirected;407476;;6
21329;21900;Undirected;407477;;4
21329;21901;Undirected;407478;;4
21329;21914;Undirected;407479;;4
21329;21915;Undirected;407480;;4
21329;21918;Undirected;407481;;4
21329;21931;Undirected;407482;;4
21329;21947;Undirected;407483;;4
21329;21955;Undirected;407484;;4
21329;21967;Undirected;407485;;4
21329;21980;Undirected;407486;;4
21329;21985;Undirected;407487;;4
21329;21990;Undirected;407488;;8
21329;21992;Undirected;407489;;6
21329;22029;Undirected;407490;;4
21329;22079;Undirected;407491;;4
21329;22082;Undirected;407492;;4
21329;22083;Undirected;407493;;4
21329;22107;Undirected;407494;;4
21329;22109;Undirected;407495;;4
21329;22110;Undirected;407496;;4
21329;22114;Undirected;407497;;6
21329;22141;Undirected;407498;;4
21329;22142;Undirected;407499;;6
21329;22144;Undirected;407500;;4
21329;22147;Undirected;407501;;8
21329;22149;Undirected;407502;;6
21329;22150;Undirected;407503;;8
21329;22154;Undirected;407504;;4
21329;22156;Undirected;407505;;4
21329;22174;Undirected;407506;;4
21329;22211;Undirected;407507;;4
21329;22294;Undirected;407508;;4
21329;22297;Undirected;407509;;4
21329;22302;Undirected;407510;;4
21329;22333;Undirected;407511;;4
21329;22352;Undirected;407512;;4
21329;22383;Undirected;407513;;4
21329;22386;Undirected;407514;;4
21329;22400;Undirected;407515;;4
21329;22402;Undirected;407516;;4
21329;22418;Undirected;407517;;4
21329;22437;Undirected;407518;;6
21329;22439;Undirected;407519;;6
21329;22441;Undirected;407520;;4
21329;22487;Undirected;407521;;6
21329;22493;Undirected;407522;;4
21329;22534;Undirected;407523;;4
21329;22553;Undirected;407524;;6
21329;22555;Undirected;407525;;4
21329;22561;Undirected;407526;;10
21329;22562;Undirected;407527;;6
21329;22563;Undirected;407528;;8
21329;22566;Undirected;407529;;6
21329;22568;Undirected;407530;;4
21329;22573;Undirected;407531;;4
21329;22578;Undirected;407532;;4
21329;22582;Undirected;407533;;4
21329;22583;Undirected;407534;;4
21329;22585;Undirected;407535;;6
21329;22596;Undirected;407536;;6
21329;22602;Undirected;407537;;4
21329;22603;Undirected;407538;;6
21329;22624;Undirected;407539;;4
21329;22633;Undirected;407540;;4
21329;22652;Undirected;407541;;4
21329;22654;Undirected;407542;;4
21329;22667;Undirected;407543;;6
21329;22694;Undirected;407544;;4
21329;22721;Undirected;407545;;4
21329;22722;Undirected;407546;;4
21329;22734;Undirected;407547;;4
21329;22735;Undirected;407548;;4
21329;22737;Undirected;407549;;4
21329;22742;Undirected;407550;;4
21329;22744;Undirected;407551;;6
21329;22745;Undirected;407552;;6
21329;22748;Undirected;407553;;6
21329;22749;Undirected;407554;;4
21329;22759;Undirected;407555;;4
21329;22784;Undirected;407556;;4
21329;22798;Undirected;407557;;4
21329;22814;Undirected;407558;;4
21329;22835;Undirected;407559;;6
21329;22844;Undirected;407560;;6
21329;22845;Undirected;407561;;4
21329;22904;Undirected;407562;;6
21329;22905;Undirected;407563;;4
21329;22913;Undirected;407564;;4
21329;22926;Undirected;407565;;4
21329;22943;Undirected;407566;;4
21329;22964;Undirected;407567;;4
21329;22979;Undirected;407568;;4
21329;22983;Undirected;407569;;4
21329;22988;Undirected;407570;;4
21329;22991;Undirected;407571;;8
21329;22992;Undirected;407572;;6
21329;23013;Undirected;407573;;4
21329;23014;Undirected;407574;;4
21329;23031;Undirected;407575;;4
21329;23035;Undirected;407576;;4
21329;23079;Undirected;407577;;4
21329;23080;Undirected;407578;;4
21329;23081;Undirected;407579;;4
21329;23091;Undirected;407580;;4
21329;23100;Undirected;407581;;6
21329;23101;Undirected;407582;;4
21329;23103;Undirected;407583;;8
21329;23116;Undirected;407584;;4
21329;23146;Undirected;407585;;4
21329;23194;Undirected;407586;;4
21329;23197;Undirected;407587;;6
21329;23198;Undirected;407588;;6
21329;23200;Undirected;407589;;4
21329;23201;Undirected;407590;;4
21329;23206;Undirected;407591;;4
21329;23207;Undirected;407592;;4
21329;23265;Undirected;407593;;4
21329;23275;Undirected;407594;;8
21329;23291;Undirected;407595;;4
21329;23293;Undirected;407596;;4
21329;23300;Undirected;407597;;6
21329;23302;Undirected;407598;;4
21329;23319;Undirected;407599;;6
21329;23320;Undirected;407600;;6
21329;23328;Undirected;407601;;4
21329;23332;Undirected;407602;;4
21329;23343;Undirected;407603;;6
21329;23344;Undirected;407604;;8
21329;23356;Undirected;407605;;4
21329;23365;Undirected;407606;;4
21329;23368;Undirected;407607;;6
21329;23369;Undirected;407608;;4
21329;23392;Undirected;407609;;4
21329;23403;Undirected;407610;;4
21329;23439;Undirected;407611;;4
21329;23490;Undirected;407612;;4
21329;23493;Undirected;407613;;6
21329;23504;Undirected;407614;;6
21329;23505;Undirected;407615;;4
21329;35970;Undirected;407616;;4
21329;82582;Undirected;407617;;4
21329;84347;Undirected;407618;;6
21329;84692;Undirected;407619;;4
21329;84978;Undirected;407620;;4
21329;84991;Undirected;407621;;4
21329;85152;Undirected;407622;;4
21329;85227;Undirected;407623;;6
21329;48173C;Undirected;407624;;4
21329;72799E;Undirected;407625;;4
21329;72802C;Undirected;407626;;4
21329;82011C;Undirected;407627;;4
21329;84569D;Undirected;407628;;4
21329;84997D;Undirected;407629;;4
21329;85014B;Undirected;407630;;4
21329;85049A;Undirected;407631;;4
21329;85049C;Undirected;407632;;4
21329;85049E;Undirected;407633;;4
21329;85099C;Undirected;407634;;8
21329;85231B;Undirected;407635;;4
21340;21380;Undirected;407651;;4
21340;21385;Undirected;407652;;6
21340;21391;Undirected;407653;;8
21340;21506;Undirected;407654;;4
21340;21524;Undirected;407655;;4
21340;21621;Undirected;407656;;6
21340;21642;Undirected;407657;;4
21340;21713;Undirected;407658;;6
21340;21754;Undirected;407659;;4
21340;21755;Undirected;407660;;8
21340;21770;Undirected;407661;;6
21340;21804;Undirected;407662;;4
21340;21818;Undirected;407663;;4
21340;21891;Undirected;407664;;4
21340;21916;Undirected;407665;;4
21340;21929;Undirected;407666;;8
21340;21936;Undirected;407667;;4
21340;21976;Undirected;407668;;4
21340;22066;Undirected;407669;;4
21340;22070;Undirected;407670;;4
21340;22071;Undirected;407671;;4
21340;22087;Undirected;407672;;6
21340;22089;Undirected;407673;;6
21340;22114;Undirected;407674;;6
21340;22130;Undirected;407675;;4
21340;22171;Undirected;407676;;6
21340;22173;Undirected;407677;;4
21340;22189;Undirected;407678;;8
21340;22212;Undirected;407679;;6
21340;22219;Undirected;407680;;4
21340;22224;Undirected;407681;;4
21340;22227;Undirected;407682;;4
21340;22230;Undirected;407683;;4
21340;22231;Undirected;407684;;6
21340;22232;Undirected;407685;;4
21340;22233;Undirected;407686;;4
21340;22252;Undirected;407687;;4
21340;22276;Undirected;407688;;4
21340;22291;Undirected;407689;;4
21340;22292;Undirected;407690;;4
21340;22293;Undirected;407691;;6
21340;22296;Undirected;407692;;8
21340;22297;Undirected;407693;;4
21340;22303;Undirected;407694;;4
21340;22335;Undirected;407695;;4
21340;22381;Undirected;407696;;4
21340;22384;Undirected;407697;;8
21340;22386;Undirected;407698;;4
21340;22417;Undirected;407699;;4
21340;22419;Undirected;407700;;4
21340;22424;Undirected;407701;;4
21340;22426;Undirected;407702;;6
21340;22427;Undirected;407703;;14
21340;22428;Undirected;407704;;4
21340;22430;Undirected;407705;;6
21340;22478;Undirected;407706;;4
21340;22487;Undirected;407707;;14
21340;22488;Undirected;407708;;4
21340;22505;Undirected;407709;;4
21340;22508;Undirected;407710;;4
21340;22526;Undirected;407711;;4
21340;22575;Undirected;407712;;4
21340;22576;Undirected;407713;;4
21340;22578;Undirected;407714;;4
21340;22579;Undirected;407715;;4
21340;22580;Undirected;407716;;4
21340;22581;Undirected;407717;;4
21340;22594;Undirected;407718;;4
21340;22595;Undirected;407719;;4
21340;22596;Undirected;407720;;4
21340;22605;Undirected;407721;;4
21340;22616;Undirected;407722;;6
21340;22620;Undirected;407723;;4
21340;22622;Undirected;407724;;6
21340;22625;Undirected;407725;;4
21340;22649;Undirected;407726;;4
21340;22660;Undirected;407727;;4
21340;22668;Undirected;407728;;4
21340;22697;Undirected;407729;;14
21340;22698;Undirected;407730;;16
21340;22699;Undirected;407731;;12
21340;22722;Undirected;407732;;6
21340;22750;Undirected;407733;;4
21340;22766;Undirected;407734;;6
21340;22776;Undirected;407735;;8
21340;22784;Undirected;407736;;6
21340;22791;Undirected;407737;;4
21340;22794;Undirected;407738;;4
21340;22796;Undirected;407739;;6
21340;22799;Undirected;407740;;4
21340;22804;Undirected;407741;;8
21340;22822;Undirected;407742;;4
21340;22825;Undirected;407743;;4
21340;22829;Undirected;407744;;4
21340;22847;Undirected;407745;;6
21340;22855;Undirected;407746;;4
21340;22915;Undirected;407747;;4
21340;22926;Undirected;407748;;8
21340;22941;Undirected;407749;;4
21340;22945;Undirected;407750;;4
21340;22967;Undirected;407751;;4
21340;22970;Undirected;407752;;4
21340;22971;Undirected;407753;;4
21340;22998;Undirected;407754;;4
21340;23012;Undirected;407755;;6
21340;23020;Undirected;407756;;4
21340;23049;Undirected;407757;;4
21340;23052;Undirected;407758;;4
21340;23053;Undirected;407759;;4
21340;23091;Undirected;407760;;4
21340;23094;Undirected;407761;;4
21340;23107;Undirected;407762;;4
21340;23109;Undirected;407763;;4
21340;23130;Undirected;407764;;4
21340;23146;Undirected;407765;;10
21340;23147;Undirected;407766;;6
21340;23148;Undirected;407767;;6
21340;23168;Undirected;407768;;4
21340;23169;Undirected;407769;;8
21340;23171;Undirected;407770;;6
21340;23172;Undirected;407771;;4
21340;23203;Undirected;407772;;4
21340;23243;Undirected;407773;;6
21340;23245;Undirected;407774;;10
21340;23284;Undirected;407775;;4
21340;23293;Undirected;407776;;4
21340;23294;Undirected;407777;;6
21340;23295;Undirected;407778;;6
21340;23296;Undirected;407779;;6
21340;23300;Undirected;407780;;6
21340;23307;Undirected;407781;;4
21340;23322;Undirected;407782;;12
21340;23332;Undirected;407783;;6
21340;23333;Undirected;407784;;8
21340;23395;Undirected;407785;;6
21340;23400;Undirected;407786;;4
21340;23401;Undirected;407787;;4
21340;23404;Undirected;407788;;6
21340;23407;Undirected;407789;;4
21340;23414;Undirected;407790;;4
21340;23469;Undirected;407791;;4
21340;23487;Undirected;407792;;6
21340;23534;Undirected;407793;;4
21340;35648;Undirected;407794;;6
21340;48129;Undirected;407795;;4
21340;48184;Undirected;407796;;4
21340;48187;Undirected;407797;;6
21340;71053;Undirected;407798;;4
21340;82482;Undirected;407799;;4
21340;82483;Undirected;407800;;8
21340;82484;Undirected;407801;;12
21340;82486;Undirected;407802;;12
21340;84692;Undirected;407803;;6
21340;84755;Undirected;407804;;10
21340;84818;Undirected;407805;;6
21340;84820;Undirected;407806;;6
21340;84832;Undirected;407807;;4
21340;84946;Undirected;407808;;6
21340;85015;Undirected;407809;;4
21340;85053;Undirected;407810;;6
21340;85066;Undirected;407811;;8
21340;15060B;Undirected;407812;;4
21340;16161P;Undirected;407813;;4
21340;47504K;Undirected;407814;;6
21340;47566B;Undirected;407815;;6
21340;47590B;Undirected;407816;;4
21340;72807B;Undirected;407817;;4
21340;84279P;Undirected;407818;;4
21340;84406B;Undirected;407819;;4
21340;84913A;Undirected;407820;;4
21340;84913B;Undirected;407821;;4
21340;84968C;Undirected;407822;;4
21340;84970L;Undirected;407823;;4
21340;84970S;Undirected;407824;;4
21340;85049C;Undirected;407825;;4
21340;85049H;Undirected;407826;;4
21340;90123C;Undirected;407827;;4
21340;M;Undirected;407828;;6
21349;22342;Undirected;407829;;4
21349;22360;Undirected;407830;;4
21349;23103;Undirected;407831;;4
21351;21591;Undirected;407833;;4
21351;21811;Undirected;407834;;4
21351;21907;Undirected;407835;;4
21351;22144;Undirected;407836;;4
21351;22579;Undirected;407837;;4
21351;22622;Undirected;407838;;4
21351;22624;Undirected;407839;;4
21351;22625;Undirected;407840;;4
21351;22639;Undirected;407841;;4
21351;22738;Undirected;407842;;4
21351;22809;Undirected;407843;;4
21351;22816;Undirected;407844;;4
21351;22941;Undirected;407845;;4
21351;23353;Undirected;407846;;4
21351;85184C;Undirected;407847;;4
21351;M;Undirected;407848;;4
21352;21811;Undirected;407849;;6
21352;22696;Undirected;407850;;4
21352;22697;Undirected;407851;;4
21352;22699;Undirected;407852;;4
21352;23130;Undirected;407853;;6
21352;23217;Undirected;407854;;4
21352;35471D;Undirected;407855;;4
21354;48187;Undirected;407857;;4
21354;48188;Undirected;407858;;4
21354;84050;Undirected;407859;;4
21355;21358;Undirected;407866;;4
21355;21673;Undirected;407867;;4
21355;21879;Undirected;407868;;4
21355;21900;Undirected;407869;;4
21355;21902;Undirected;407870;;4
21355;21974;Undirected;407871;;4
21355;21985;Undirected;407872;;10
21355;21986;Undirected;407873;;4
21355;22021;Undirected;407874;;4
21355;22083;Undirected;407875;;6
21355;22123;Undirected;407876;;4
21355;22132;Undirected;407877;;4
21355;22196;Undirected;407878;;6
21355;22296;Undirected;407879;;4
21355;22325;Undirected;407880;;4
21355;22417;Undirected;407881;;4
21355;22435;Undirected;407882;;6
21355;22616;Undirected;407883;;4
21355;22639;Undirected;407884;;4
21355;22670;Undirected;407885;;4
21355;22697;Undirected;407886;;4
21355;22699;Undirected;407887;;4
21355;22766;Undirected;407888;;4
21355;22940;Undirected;407889;;4
21355;22988;Undirected;407890;;4
21355;35961;Undirected;407891;;4
21355;35965;Undirected;407892;;4
21355;48194;Undirected;407893;;4
21355;84050;Undirected;407894;;10
21355;84378;Undirected;407895;;6
21355;84978;Undirected;407896;;4
21355;84992;Undirected;407897;;8
21355;84459A;Undirected;407898;;4
21355;85206A;Undirected;407899;;4
21355;M;Undirected;407900;;4
21356;21577;Undirected;407901;;4
21358;21867;Undirected;407906;;4
21358;21974;Undirected;407907;;4
21358;22083;Undirected;407908;;4
21358;22089;Undirected;407909;;4
21358;22585;Undirected;407910;;4
21358;22652;Undirected;407911;;4
21358;22670;Undirected;407912;;4
21358;22697;Undirected;407913;;4
21358;22699;Undirected;407914;;4
21358;22749;Undirected;407915;;4
21358;22998;Undirected;407916;;4
21358;23192;Undirected;407917;;4
21358;23307;Undirected;407918;;4
21358;23320;Undirected;407919;;4
21358;23356;Undirected;407920;;4
21358;23569;Undirected;407921;;4
21358;84050;Undirected;407922;;4
21358;84378;Undirected;407923;;4
21358;M;Undirected;407924;;4
21359;21361;Undirected;407927;;6
21359;21363;Undirected;407928;;8
21359;21364;Undirected;407929;;4
21359;21623;Undirected;407930;;4
21359;21754;Undirected;407931;;4
21359;21755;Undirected;407932;;4
21359;21900;Undirected;407933;;4
21359;21908;Undirected;407934;;4
21359;22115;Undirected;407935;;4
21359;22188;Undirected;407936;;4
21359;22456;Undirected;407937;;4
21359;22624;Undirected;407938;;4
21359;22665;Undirected;407939;;4
21359;22767;Undirected;407940;;4
21359;22768;Undirected;407941;;4
21359;22913;Undirected;407942;;4
21359;22914;Undirected;407943;;4
21359;23284;Undirected;407944;;4
21359;82551;Undirected;407945;;4
21359;82552;Undirected;407946;;6
21359;82578;Undirected;407947;;4
21359;82580;Undirected;407948;;4
21359;82581;Undirected;407949;;4
21359;82599;Undirected;407950;;4
21359;82600;Undirected;407951;;4
21359;85152;Undirected;407952;;6
21360;21790;Undirected;407953;;4
21360;22037;Undirected;407954;;4
21360;72807A;Undirected;407955;;4
21360;72807C;Undirected;407956;;4
21361;21363;Undirected;407959;;8
21361;21364;Undirected;407960;;6
21361;21623;Undirected;407961;;6
21361;21754;Undirected;407962;;6
21361;21755;Undirected;407963;;6
21361;21908;Undirected;407964;;4
21361;21985;Undirected;407965;;4
21361;22188;Undirected;407966;;4
21361;22624;Undirected;407967;;4
21361;22768;Undirected;407968;;4
21361;22804;Undirected;407969;;4
21361;23284;Undirected;407970;;4
21361;82552;Undirected;407971;;4
21361;82581;Undirected;407972;;4
21361;82600;Undirected;407973;;6
21361;84992;Undirected;407974;;4
21361;85150;Undirected;407975;;4
21361;85152;Undirected;407976;;8
21361;84970L;Undirected;407977;;4
21363;21364;Undirected;407986;;8
21363;21381;Undirected;407987;;4
21363;21390;Undirected;407988;;4
21363;21407;Undirected;407989;;4
21363;21411;Undirected;407990;;4
21363;21430;Undirected;407991;;4
21363;21524;Undirected;407992;;6
21363;21563;Undirected;407993;;6
21363;21621;Undirected;407994;;4
21363;21623;Undirected;407995;;6
21363;21624;Undirected;407996;;4
21363;21693;Undirected;407997;;4
21363;21754;Undirected;407998;;8
21363;21755;Undirected;407999;;8
21363;21756;Undirected;408000;;4
21363;21843;Undirected;408001;;4
21363;21900;Undirected;408002;;4
21363;21907;Undirected;408003;;4
21363;21908;Undirected;408004;;4
21363;22084;Undirected;408005;;4
21363;22156;Undirected;408006;;4
21363;22169;Undirected;408007;;4
21363;22170;Undirected;408008;;4
21363;22171;Undirected;408009;;6
21363;22173;Undirected;408010;;6
21363;22188;Undirected;408011;;6
21363;22189;Undirected;408012;;6
21363;22219;Undirected;408013;;4
21363;22227;Undirected;408014;;4
21363;22241;Undirected;408015;;4
21363;22326;Undirected;408016;;4
21363;22427;Undirected;408017;;4
21363;22456;Undirected;408018;;4
21363;22477;Undirected;408019;;4
21363;22499;Undirected;408020;;4
21363;22507;Undirected;408021;;4
21363;22508;Undirected;408022;;4
21363;22624;Undirected;408023;;4
21363;22625;Undirected;408024;;4
21363;22630;Undirected;408025;;4
21363;22665;Undirected;408026;;6
21363;22668;Undirected;408027;;4
21363;22766;Undirected;408028;;4
21363;22767;Undirected;408029;;4
21363;22768;Undirected;408030;;6
21363;22794;Undirected;408031;;4
21363;22796;Undirected;408032;;6
21363;22913;Undirected;408033;;4
21363;22914;Undirected;408034;;4
21363;22968;Undirected;408035;;4
21363;22992;Undirected;408036;;4
21363;23019;Undirected;408037;;4
21363;23245;Undirected;408038;;4
21363;23254;Undirected;408039;;4
21363;23284;Undirected;408040;;6
21363;23299;Undirected;408041;;6
21363;23318;Undirected;408042;;4
21363;23322;Undirected;408043;;4
21363;23335;Undirected;408044;;4
21363;35924;Undirected;408045;;4
21363;35971;Undirected;408046;;4
21363;48194;Undirected;408047;;4
21363;82482;Undirected;408048;;4
21363;82484;Undirected;408049;;4
21363;82551;Undirected;408050;;4
21363;82552;Undirected;408051;;6
21363;82578;Undirected;408052;;6
21363;82580;Undirected;408053;;6
21363;82581;Undirected;408054;;6
21363;82582;Undirected;408055;;4
21363;82599;Undirected;408056;;4
21363;82600;Undirected;408057;;4
21363;84792;Undirected;408058;;4
21363;85152;Undirected;408059;;6
21363;47590A;Undirected;408060;;4
21363;47590B;Undirected;408061;;4
21363;84406B;Undirected;408062;;6
21363;84459A;Undirected;408063;;4
21363;84970L;Undirected;408064;;4
21363;84971S;Undirected;408065;;4
21363;85099C;Undirected;408066;;4
21363;85099F;Undirected;408067;;4
21364;21621;Undirected;408072;;4
21364;22188;Undirected;408073;;4
21364;22624;Undirected;408074;;4
21364;22804;Undirected;408075;;4
21364;23284;Undirected;408076;;6
21364;48194;Undirected;408077;;4
21364;82552;Undirected;408078;;4
21364;82581;Undirected;408079;;4
21364;84755;Undirected;408080;;4
21364;85152;Undirected;408081;;4
21364;84406B;Undirected;408082;;4
21364;84459A;Undirected;408083;;4
21365;21374;Undirected;408085;;4
21365;22992;Undirected;408086;;4
21367;21368;Undirected;408088;;8
21367;21481;Undirected;408089;;4
21367;21506;Undirected;408090;;4
21367;21888;Undirected;408091;;4
21367;22555;Undirected;408092;;4
21367;22726;Undirected;408093;;4
21367;22801;Undirected;408094;;4
21367;22906;Undirected;408095;;4
21367;23007;Undirected;408096;;4
21367;23196;Undirected;408097;;4
21367;23233;Undirected;408098;;4
21367;23356;Undirected;408099;;4
21367;82482;Undirected;408100;;4
21368;21481;Undirected;408103;;4
21368;21506;Undirected;408104;;4
21368;21888;Undirected;408105;;4
21368;22555;Undirected;408106;;4
21368;22726;Undirected;408107;;4
21368;22801;Undirected;408108;;4
21368;22906;Undirected;408109;;4
21368;23007;Undirected;408110;;4
21368;23196;Undirected;408111;;4
21368;23233;Undirected;408112;;4
21368;23356;Undirected;408113;;4
21368;82482;Undirected;408114;;4
21371;21374;Undirected;408116;;4
21371;21479;Undirected;408117;;4
21371;21932;Undirected;408118;;4
21371;22230;Undirected;408119;;4
21371;22231;Undirected;408120;;4
21371;22233;Undirected;408121;;4
21371;22383;Undirected;408122;;4
21371;23215;Undirected;408123;;4
21371;23284;Undirected;408124;;4
21371;23339;Undirected;408125;;4
21371;47503A;Undirected;408126;;4
21371;84596F;Undirected;408127;;4
21374;21391;Undirected;408140;;4
21374;21544;Undirected;408141;;4
21374;21615;Undirected;408142;;4
21374;21619;Undirected;408143;;4
21374;21620;Undirected;408144;;4
21374;21704;Undirected;408145;;4
21374;21901;Undirected;408146;;4
21374;21987;Undirected;408147;;4
21374;22085;Undirected;408148;;4
21374;22097;Undirected;408149;;4
21374;22316;Undirected;408150;;4
21374;22437;Undirected;408151;;6
21374;22498;Undirected;408152;;4
21374;22553;Undirected;408153;;6
21374;22554;Undirected;408154;;4
21374;22564;Undirected;408155;;4
21374;22916;Undirected;408156;;4
21374;22917;Undirected;408157;;4
21374;22919;Undirected;408158;;4
21374;22920;Undirected;408159;;4
21374;22964;Undirected;408160;;4
21374;22992;Undirected;408161;;4
21374;23177;Undirected;408162;;4
21374;23284;Undirected;408163;;4
21374;23461;Undirected;408164;;4
21374;35970;Undirected;408165;;4
21374;71459;Undirected;408166;;4
21374;82552;Undirected;408167;;4
21374;84596B;Undirected;408168;;4
21374;84596F;Undirected;408169;;4
21377;21378;Undirected;408170;;6
21377;21379;Undirected;408171;;4
21377;22120;Undirected;408172;;4
21378;21379;Undirected;408175;;10
21378;21742;Undirected;408176;;4
21378;22120;Undirected;408177;;4
21378;22149;Undirected;408178;;4
21378;84051;Undirected;408179;;4
21378;84212;Undirected;408180;;4
21378;85174;Undirected;408181;;4
21379;22149;Undirected;408184;;4
21379;22491;Undirected;408185;;4
21379;22699;Undirected;408186;;4
21379;23169;Undirected;408187;;4
21379;23335;Undirected;408188;;4
21379;84051;Undirected;408189;;4
21379;84212;Undirected;408190;;4
21380;21381;Undirected;408211;;10
21380;21580;Undirected;408212;;4
21380;21623;Undirected;408213;;4
21380;21703;Undirected;408214;;4
21380;21746;Undirected;408215;;4
21380;21749;Undirected;408216;;4
21380;21755;Undirected;408217;;6
21380;21770;Undirected;408218;;6
21380;21787;Undirected;408219;;4
21380;21788;Undirected;408220;;4
21380;21789;Undirected;408221;;4
21380;21830;Undirected;408222;;4
21380;21890;Undirected;408223;;4
21380;21891;Undirected;408224;;6
21380;21899;Undirected;408225;;4
21380;21900;Undirected;408226;;4
21380;21932;Undirected;408227;;4
21380;21936;Undirected;408228;;4
21380;21974;Undirected;408229;;10
21380;22065;Undirected;408230;;4
21380;22084;Undirected;408231;;6
21380;22089;Undirected;408232;;4
21380;22094;Undirected;408233;;4
21380;22098;Undirected;408234;;4
21380;22114;Undirected;408235;;4
21380;22118;Undirected;408236;;4
21380;22120;Undirected;408237;;6
21380;22147;Undirected;408238;;4
21380;22156;Undirected;408239;;4
21380;22173;Undirected;408240;;6
21380;22228;Undirected;408241;;4
21380;22232;Undirected;408242;;4
21380;22241;Undirected;408243;;4
21380;22244;Undirected;408244;;4
21380;22248;Undirected;408245;;4
21380;22250;Undirected;408246;;4
21380;22270;Undirected;408247;;4
21380;22271;Undirected;408248;;4
21380;22384;Undirected;408249;;4
21380;22386;Undirected;408250;;4
21380;22430;Undirected;408251;;4
21380;22480;Undirected;408252;;4
21380;22482;Undirected;408253;;4
21380;22487;Undirected;408254;;4
21380;22499;Undirected;408255;;4
21380;22508;Undirected;408256;;4
21380;22554;Undirected;408257;;4
21380;22555;Undirected;408258;;4
21380;22560;Undirected;408259;;4
21380;22561;Undirected;408260;;6
21380;22563;Undirected;408261;;6
21380;22573;Undirected;408262;;4
21380;22578;Undirected;408263;;4
21380;22579;Undirected;408264;;4
21380;22583;Undirected;408265;;4
21380;22584;Undirected;408266;;4
21380;22585;Undirected;408267;;4
21380;22602;Undirected;408268;;4
21380;22603;Undirected;408269;;4
21380;22616;Undirected;408270;;4
21380;22632;Undirected;408271;;4
21380;22633;Undirected;408272;;6
21380;22667;Undirected;408273;;6
21380;22722;Undirected;408274;;4
21380;22731;Undirected;408275;;4
21380;22776;Undirected;408276;;4
21380;22796;Undirected;408277;;6
21380;22851;Undirected;408278;;4
